,date,open,high,low,close,volume
1254,2012-12-26,34.25,34.27,33.76,2.7363408240066445,137526
1255,2012-12-27,34.03,34.23,33.8,2.7524844276880995,124623
1256,2012-12-28,33.87,34.02,33.12,2.6741879498330423,277234
1257,2012-12-31,33.2,33.34,32.79,2.6556228055993687,410498
1258,2013-01-02,33.35,34.46,33.28,2.7064751571959524,487362
1259,2013-01-03,33.62,35.4,33.36,2.7984936981802466,524505
1260,2013-01-04,34.98,35.66,34.52,2.837238347015739,311517
1261,2013-01-07,35.31,35.38,34.66,2.8469245092246123,125854
1262,2013-01-08,35.13,35.48,33.98,2.750870067319954,274130
1263,2013-01-09,33.0,33.55,32.58,2.6604658867038053,488305
1264,2013-01-10,33.5,36.42,33.25,2.7403767249270086,1441306
1265,2013-01-11,33.92,34.09,33.54,2.751677247504027,382085
1266,2013-01-14,34.1,34.55,33.62,2.7605562295288273,351679
1267,2013-01-15,34.02,34.39,33.86,2.7557131484243906,481187
1268,2013-01-16,33.97,33.97,33.1,2.683874112041915,302059
1269,2013-01-17,33.44,33.97,33.3,2.7234259410614805,376845
1270,2013-01-18,33.74,33.74,32.94,2.6758023102011874,557412
1271,2013-01-22,33.09,33.94,33.06,2.7201972203251894,252395
1272,2013-01-23,33.78,33.89,32.91,2.6636946074400965,235177
1273,2013-01-24,32.98,33.35,32.94,2.691945913882643,260192
1274,2013-01-25,33.56,33.56,32.68,2.6507797244949325,398618
1275,2013-01-28,32.84,33.04,32.39,2.6419007424701317,271161
1276,2013-01-29,32.77,32.77,31.93,2.5894340305054024,329268
1277,2013-01-30,32.05,32.06,31.27,2.5410032194610372,334929
1278,2013-01-31,31.5,32.02,31.3,2.580555048480602,485395
1279,2013-02-01,32.18,32.31,31.87,2.590241210689476,373914
1280,2013-02-04,32.03,32.31,31.91,2.586205309769112,365498
1281,2013-02-05,32.04,32.17,31.91,2.5837837692168932,236645
1282,2013-02-06,31.98,33.0,31.94,2.6620802470719505,225860
1283,2013-02-07,32.86,33.53,32.86,2.701632076091516,382399
1284,2013-02-08,33.41,33.71,33.22,2.697596175171152,197210
1285,2013-02-11,33.48,33.93,33.06,2.7266546617977716,333714
1286,2013-02-12,33.75,34.57,33.68,2.7847716350510097,347336
1287,2013-02-13,34.34,34.36,33.05,2.6984033553552247,525211
1288,2013-02-14,33.43,33.65,33.15,2.710511058116316,141784
1289,2013-02-15,33.87,34.04,33.12,2.67660949038526,579386
1290,2013-02-19,33.17,34.58,32.95,2.671766409280824,523350
1291,2013-02-20,31.78,31.85,29.0,2.4683570028944892,2052118
1292,2013-02-21,30.28,30.94,30.15,2.465128282158198,582116
1293,2013-02-22,30.74,31.23,30.42,2.511137552650345,301108
1294,2013-02-25,31.14,31.22,30.52,2.4675498227104167,314848
1295,2013-02-26,30.51,30.71,30.26,2.4635139217900526,490699
1296,2013-02-27,30.55,31.59,30.55,2.5264739761477277,448564
1297,2013-02-28,31.33,31.36,30.6,2.4853077867600173,484752
1298,2013-03-01,30.61,30.93,30.0,2.465128282158198,323035
1299,2013-03-04,30.31,30.36,29.18,2.3803743628305587,526924
1300,2013-03-05,29.66,29.99,29.52,2.4045897683527415,397871
1301,2013-03-06,29.8,29.94,29.17,2.373109741173904,499158
1302,2013-03-07,29.37,30.26,28.94,2.4344554351634335,700456
1303,2013-03-08,30.31,31.1,30.31,2.5095231922821997,558037
1304,2013-03-11,31.0,31.46,30.82,2.5369673185406736,286156
1305,2013-03-12,31.48,31.84,31.46,2.543424760013256,367449
1306,2013-03-13,31.53,32.31,31.53,2.575711967376166,316249
1307,2013-03-14,32.01,32.2,31.54,2.595084291793912,388846
1308,2013-03-15,32.18,32.24,31.48,2.5563396429584198,386757
1309,2013-03-18,31.39,31.72,30.95,2.5490750213017646,161247
1310,2013-03-19,31.58,31.64,31.06,2.535352958172528,191080
1311,2013-03-20,32.0,32.24,31.52,2.5821694088487477,241457
1312,2013-03-21,31.8,32.53,31.8,2.6096135351072216,209121
1313,2013-03-22,32.43,32.84,32.19,2.6386720217338406,212123
1314,2013-03-25,32.71,33.0,32.62,2.637864841549768,282397
1315,2013-03-26,32.75,33.02,32.35,2.665308967808242,231322
1316,2013-03-27,32.79,33.34,32.74,2.6661161479923146,212158
1317,2013-03-28,33.03,33.48,32.89,2.6862956525941337,258187
1318,2013-04-01,33.16,33.49,32.5,2.6419007424701317,281618
1319,2013-04-02,32.73,32.86,31.94,2.590241210689476,174791
1320,2013-04-03,32.24,32.44,31.3,2.548267841117692,245711
1321,2013-04-04,31.65,32.67,31.62,2.6338289406294044,267081
1322,2013-04-05,32.23,32.75,32.04,2.6419007424701317,196835
1323,2013-04-08,32.72,33.16,32.66,2.664501787624169,297821
1324,2013-04-09,33.02,33.7,32.97,2.7121254184844616,392563
1325,2013-04-10,33.71,34.56,33.71,2.7452198060314448,352639
1326,2013-04-11,33.88,34.15,33.07,2.683874112041915,260706
1327,2013-04-12,33.01,33.46,32.75,2.691945913882643,142909
1328,2013-04-15,33.19,33.46,32.08,2.6047704540027854,184357
1329,2013-04-16,32.51,32.65,32.19,2.624949958604604,279469
1330,2013-04-17,32.22,32.57,31.9,2.6176853369479494,168488
1331,2013-04-18,32.58,32.58,31.51,2.559568363694711,173859
1332,2013-04-19,31.76,32.45,31.63,2.595084291793912,179561
1333,2013-04-22,31.96,32.04,31.32,2.561989904246929,233170
1334,2013-04-23,31.06,32.64,31.06,2.624142778420531,266958
1335,2013-04-24,32.64,33.51,32.19,2.7040536166437343,430466
1336,2013-04-25,33.99,34.84,33.74,2.7702423917377,768424
1337,2013-04-26,35.18,36.96,34.47,2.898584041005268,703867
1338,2013-04-29,36.12,36.37,34.59,2.7944577972598825,412384
1339,2013-04-30,34.59,34.8,33.95,2.7686280313695546,442746
1340,2013-05-01,34.28,34.38,33.05,2.687910012962279,539777
1341,2013-05-02,33.32,34.6,33.12,2.7662064908173365,292988
1342,2013-05-03,34.58,35.8,34.26,2.847731689408685,425573
1343,2013-05-06,34.98,35.72,34.92,2.839659887567957,249629
1344,2013-05-07,35.18,35.87,34.77,2.84934604977683,219622
1345,2013-05-08,35.08,35.29,34.6,2.8485388695927574,296280
1346,2013-05-09,35.15,35.72,35.02,2.8598393921697762,182568
1347,2013-05-10,35.37,36.82,35.31,2.9486292124177793,314358
1348,2013-05-13,36.23,36.54,36.23,2.9308712483681787,352776
1349,2013-05-14,36.24,37.21,36.22,2.99867438383029,280870
1350,2013-05-15,37.17,37.79,36.86,2.988988221621417,234654
1351,2013-05-16,36.87,37.6,36.67,2.996252843278072,300486
1352,2013-05-17,37.23,37.49,36.98,3.026118510088764,281667
1353,2013-05-20,37.8,38.46,37.51,3.1011862672075305,384328
1354,2013-05-21,38.54,38.94,38.48,3.1375093754908043,402007
1355,2013-05-22,39.02,39.26,38.59,3.131051934018222,301108
1356,2013-05-23,38.36,38.77,37.82,3.066477519292402,304178
1357,2013-05-24,37.69,37.89,36.86,2.988988221621417,324638
1358,2013-05-28,37.36,38.03,36.93,3.009974906407309,266156
1359,2013-05-29,37.23,37.55,36.91,3.0035174649347267,190522
1360,2013-05-30,37.32,37.87,37.17,3.0479123750587283,179557
1361,2013-05-31,37.69,38.44,37.51,3.0301544110091276,192750
1362,2013-06-03,37.41,37.97,36.94,3.052755456163165,181883
1363,2013-06-04,37.91,38.26,37.44,3.0333831317454187,133943
1364,2013-06-05,37.56,37.99,37.13,3.0051318253028723,123714
1365,2013-06-06,37.24,37.67,37.19,3.0382262128498554,108719
1366,2013-06-07,37.91,37.91,37.4,3.052755456163165,230044
1367,2013-06-10,38.06,38.98,37.96,3.1334734745704407,205558
1368,2013-06-11,38.44,38.86,37.79,3.066477519292402,233364
1369,2013-06-12,38.07,38.33,37.27,3.0382262128498554,177082
1370,2013-06-13,37.66,38.25,37.17,3.0842354833420025,166386
1371,2013-06-14,38.21,38.34,38.01,3.0761636815012747,108618
1372,2013-06-17,38.37,38.72,38.04,3.0801995824216384,112652
1373,2013-06-18,38.11,38.6,37.71,3.061634438187965,183051
1374,2013-06-19,37.95,38.46,37.48,3.025311329904691,215140
1375,2013-06-20,37.0,37.32,36.34,2.937328689840761,216227
1376,2013-06-21,36.34,36.69,35.06,2.8888978787963953,432676
1377,2013-06-24,35.43,35.78,35.12,2.8759829958512313,304653
1378,2013-06-25,35.86,36.24,35.59,2.885669158060104,137248
1379,2013-06-26,35.99,37.19,35.89,2.9841451405169805,233993
1380,2013-06-27,37.09,37.45,36.7,3.0091677262232364,242279
1381,2013-06-28,37.17,37.61,36.94,2.9946384829099264,324889
1382,2013-07-01,37.22,38.43,37.1,3.0761636815012747,283742
1383,2013-07-02,38.13,38.7,38.13,3.1149083303367675,164071
1384,2013-07-03,38.5,38.58,37.77,3.086657023894221,135068
1385,2013-07-05,38.84,38.85,38.37,3.131051934018222,75649
1386,2013-07-08,38.96,39.56,38.78,3.185133006351097,116615
1387,2013-07-09,39.72,40.54,39.53,3.2359853579476807,261943
1388,2013-07-10,40.02,40.13,39.54,3.210155592057353,178568
1389,2013-07-11,40.07,40.84,39.88,3.277958727519464,240869
1390,2013-07-12,40.51,40.99,39.9,3.2295279164750985,176679
1391,2013-07-15,40.01,40.42,39.26,3.2028909704006976,178562
1392,2013-07-16,40.24,40.4,39.4,3.191590447823679,352969
1393,2013-07-17,39.25,39.56,37.8,3.0923072851827302,285419
1394,2013-07-18,38.29,38.63,38.02,3.1011862672075305,180122
1395,2013-07-19,38.4,38.4,37.06,2.997060023462145,224714
1396,2013-07-22,37.04,37.33,36.2,3.001903104566581,223937
1397,2013-07-23,36.86,37.31,36.5,2.972844617939962,201809
1398,2013-07-24,36.68,36.72,35.12,2.877597356219377,364825
1399,2013-07-25,35.65,35.85,34.87,2.883247617507886,330596
1400,2013-07-26,35.52,36.0,35.33,2.895355320268977,232482
1401,2013-07-29,35.87,36.08,35.2,2.8784045364034494,159656
1402,2013-07-30,35.83,36.05,35.39,2.8929337797167594,383377
1403,2013-07-31,35.99,36.05,35.25,2.8767901760353043,659209
1404,2013-08-01,32.55,33.0,30.77,2.5474606609336194,2117397
1405,2013-08-02,31.44,31.69,31.05,2.519209354491073,369671
1406,2013-08-05,31.14,32.01,31.1,2.5660258051672926,405273
1407,2013-08-06,31.8,31.85,31.13,2.5167878139388544,263166
1408,2013-08-07,31.0,31.22,30.88,2.519209354491073,322431
1409,2013-08-08,31.43,31.56,31.2,2.5450391203814013,342879
1410,2013-08-09,31.56,31.85,31.39,2.564411444799147,294286
1411,2013-08-12,31.67,31.97,31.66,2.5740976070080204,163861
1412,2013-08-13,31.9,32.57,31.72,2.618492517132022,306297
1413,2013-08-14,32.35,32.89,32.27,2.639479201917914,311483
1414,2013-08-15,32.22,32.59,32.12,2.615263796395731,478031
1415,2013-08-16,32.21,32.47,32.07,2.618492517132022,253220
1416,2013-08-19,32.23,32.63,32.23,2.6306002198931138,636909
